DATE,CLIENT_ID,CLIENT_SIZE,INDUSTRY,STATE,PRODUCT,NUM_LICENSE,PRICE_PER_LICENSE,CSat
2/20/14,4427447,20-99,REAL ESTATE,TX,D,7,760,6
2/20/14,4374657,100-499,FINANCE,CA,A,12,978,9
2/20/14,6449406,0-19,IT,NY,A,2,990,7
2/20/14,9874364,20-99,RETAIL,CA,B,8,470,4
2/20/14,7583237,0-19,FINANCE,MN,A,4,994,6
2/20/14,6036881,0-19,HEALTH CARE,IN,A,2,990,8
2/20/14,8138976,20-99,RETAIL,CA,A,9,970,6
2/20/14,6142914,0-19,IT,VA,A,1,1000,7
2/21/14,6701070,0-19,IT,TX,A,3,970,2
2/21/14,7689124,20-99,FINANCE,IL,D,6,796.8,7
2/21/14,7205841,0-19,FINANCE,CA,A,4,994,3
2/21/14,4133928,0-19,HEALTH CARE,NY,B,3,500,4
2/21/14,5698234,0-19,RETAIL,TX,A,1,980,7
2/21/14,6515627,0-19,IT,MA,A,2,980,3
2/21/14,6664828,0-19,IT,GA,A,4,960,2
2/21/14,5780958,0-19,IT,CO,D,3,776,6
2/21/14,3977064,20-99,HEALTH CARE,IL,A,7,930,5
2/21/14,6147471,100-499,RETAIL,NY,A,10,920,5
2/21/14,8644934,0-19,IT,IL,A,1,1000,2
2/21/14,9095334,0-19,HEALTH CARE,VA,B,3,500,8
2/21/14,4842992,500+,IT,PA,A,10,890,7
2/24/14,6102517,500+,IT,VA,D,29,632,8
2/24/14,5907886,0-19,HEALTH CARE,NY,A,4,990,6
2/24/14,2976106,20-99,FINANCE,MA,B,4,496,8
2/24/14,4234769,0-19,RETAIL,MA,D,3,792,4
2/24/14,8150282,0-19,HEALTH CARE,IN,D,3,784,4
2/24/14,8025403,20-99,IT,IL,A,7,920,7
2/24/14,8771257,20-99,IT,CA,D,4,784,5
2/24/14,9446930,0-19,IT,CA,A,1,970,8
2/24/14,1871436,0-19,IT,GA,A,3,960,
2/24/14,1694487,100-499,IT,IL,D,9,728,7
2/24/14,1220564,100-499,IT,MI,A,13,930,5
2/24/14,1193876,0-19,IT,TX,D,8,792,4
2/24/14,1605136,20-99,IT,IL,D,9,736,6
2/24/14,5575578,0-19,RETAIL,TX,A,2,990,6
2/24/14,3529726,100-499,REAL ESTATE,TX,A,14,950,8
2/24/14,4954079,0-19,IT,VA,A,4,990,7
2/25/14,8644383,100-499,FINANCE,GA,B,7,496,10
2/25/14,5643079,0-19,IT,IL,A,3,960,5
2/25/14,1504939,0-19,REAL ESTATE,PA,A,3,1000,3
2/25/14,2753752,20-99,FINANCE,NY,D,9,785.6,9
2/25/14,4941043,0-19,IT,NC,A,2,980,8
2/25/14,3269680,0-19,IT,CA,D,4,768,9
2/25/14,3533967,0-19,RETAIL,IL,A,3,990,8
2/25/14,8270981,0-19,IT,CA,D,3,784,7
2/25/14,1620177,0-19,HEALTH CARE,NY,A,4,980,1
2/25/14,2874877,0-19,FINANCE,NY,C,2,600,6
2/25/14,1766519,20-99,FINANCE,NY,D,8,793.6,8
2/25/14,6464363,500+,RETAIL,NY,C,13,528,7
2/25/14,2633036,500+,HEALTH CARE,NC,A,29,800,7
2/25/14,5382634,20-99,REAL ESTATE,NJ,D,18,768,5
2/25/14,7870997,20-99,IT,TX,A,5,910,7
2/25/14,4307861,500+,HEALTH CARE,TX,A,27,870,8
2/25/14,4686849,100-499,FINANCE,IL,A,13,976,10
2/26/14,8325560,0-19,IT,CO,D,4,768,5
2/26/14,6560890,100-499,IT,MA,A,8,920,8
2/26/14,4169114,0-19,REAL ESTATE,VA,A,3,990,8
2/26/14,1654767,0-19,HEALTH CARE,NY,A,2,1000,3
2/26/14,1348197,0-19,FINANCE,CA,D,1,793.6,
2/26/14,4820571,20-99,FINANCE,MN,A,5,982,6
2/26/14,3831424,0-19,REAL ESTATE,NJ,D,2,792,2
2/26/14,5601814,100-499,IT,MD,A,5,970,5
2/26/14,8469322,20-99,REAL ESTATE,NY,A,9,920,6
2/26/14,2330602,20-99,FINANCE,NC,B,4,496,6
2/26/14,8036560,0-19,IT,CA,A,1,990,4
2/26/14,6875294,100-499,RETAIL,IN,A,14,890,8
2/26/14,2758662,100-499,RETAIL,MA,A,10,870,5
2/26/14,8860056,20-99,RETAIL,IL,B,8,480,6
2/27/14,1145904,500+,REAL ESTATE,TX,A,17,910,8
2/27/14,5764466,0-19,REAL ESTATE,MD,A,4,980,7
2/27/14,5509468,0-19,IT,NJ,D,4,776,9
2/27/14,5820932,0-19,FINANCE,IN,D,1,795.2,6
2/27/14,6815735,0-19,FINANCE,GA,A,1,992,5
2/27/14,2996339,100-499,IT,NJ,B,9,460,8
2/27/14,2132548,0-19,IT,NY,D,1,776,4
2/27/14,4037831,100-499,IT,NJ,A,10,880,8
2/27/14,6343404,500+,HEALTH CARE,NJ,A,10,940,8
2/27/14,1007225,500+,REAL ESTATE,NC,A,28,900,7
2/27/14,6509682,500+,REAL ESTATE,MA,A,24,890,6
2/27/14,3517264,0-19,FINANCE,NY,A,4,994,9
2/27/14,4206591,0-19,RETAIL,TX,B,4,480,
2/27/14,8039851,0-19,IT,CA,D,4,784,5
2/27/14,1130821,20-99,FINANCE,GA,C,9,590.4,7
2/27/14,5702516,20-99,IT,NJ,D,8,752,6
2/27/14,4553464,100-499,HEALTH CARE,VA,D,18,760,6
2/27/14,4328342,20-99,HEALTH CARE,TX,A,3,1000,5
2/27/14,4611528,0-19,HEALTH CARE,NC,A,2,980,6
2/28/14,4213309,20-99,IT,TX,B,6,460,7
2/28/14,2976106,20-99,FINANCE,MA,D,9,787.2,8
2/28/14,6577611,20-99,FINANCE,NJ,A,4,1000,8
2/28/14,1020268,500+,IT,IN,A,19,900,8
2/28/14,2513587,100-499,RETAIL,VA,A,9,940,7
2/28/14,2510672,500+,RETAIL,MI,A,21,870,8
2/28/14,4292913,100-499,FINANCE,TX,D,8,788.8,8
2/28/14,9785895,100-499,REAL ESTATE,CA,C,7,582,7
2/28/14,2249735,0-19,FINANCE,CO,A,1,996,
2/28/14,4006647,0-19,HEALTH CARE,NY,C,4,588,7
2/28/14,7531312,0-19,IT,FL,C,4,576,4
2/28/14,9141939,0-19,FINANCE,TX,B,1,497,10
2/28/14,1044512,0-19,FINANCE,TX,B,4,496,9
2/28/14,6663311,0-19,RETAIL,TX,A,2,970,1
2/28/14,4782869,500+,IT,CA,D,18,760,9
3/3/14,7606746,0-19,IT,GA,A,2,1000,3
3/3/14,4466507,0-19,FINANCE,CA,A,1,992,3
3/3/14,5371212,100-499,IT,MD,A,10,860,8
3/3/14,9723719,0-19,IT,GA,A,4,980,4
3/3/14,2322418,500+,HEALTH CARE,TX,A,22,780,7
3/3/14,9797734,500+,IT,GA,A,14,880,8
3/3/14,9435030,20-99,RETAIL,IL,A,5,960,5
3/4/14,6665243,500+,REAL ESTATE,IL,B,14,475,8
3/4/14,3602840,0-19,IT,NJ,A,3,1000,2
3/4/14,5158329,20-99,IT,VA,A,9,960,4
3/4/14,5668752,0-19,IT,MA,A,1,990,4
3/4/14,7282814,0-19,IT,CA,A,4,990,5
3/4/14,2949770,20-99,HEALTH CARE,NJ,A,8,940,7
3/4/14,6262935,0-19,IT,NY,A,3,980,1
3/4/14,4216785,0-19,HEALTH CARE,NJ,A,4,980,6
3/4/14,7360926,0-19,IT,TX,A,1,1000,8
3/4/14,8685874,0-19,FINANCE,FL,D,6,800,6
3/4/14,8825663,100-499,IT,CO,B,6,465,6
3/5/14,2224305,0-19,IT,CA,B,3,495,8
3/5/14,1131820,20-99,FINANCE,GA,D,12,787.2,9
3/5/14,2168577,0-19,IT,NJ,A,2,990,6
3/5/14,8799790,0-19,RETAIL,VA,A,3,1000,8
3/5/14,4521274,100-499,HEALTH CARE,CA,A,8,970,5
3/5/14,4375516,20-99,IT,GA,B,7,455,8
3/6/14,8857853,20-99,HEALTH CARE,NJ,D,3,768,7
3/6/14,3231122,100-499,FINANCE,TX,A,13,980,7
3/6/14,7951144,500+,IT,NY,D,16,744,7
3/6/14,9968785,20-99,HEALTH CARE,CA,D,8,728,
3/6/14,3575274,100-499,IT,NY,A,13,900,8
3/6/14,6239432,20-99,RETAIL,PA,A,9,960,6
3/6/14,5935598,100-499,IT,GA,D,10,760,7
3/6/14,4137138,0-19,REAL ESTATE,TX,B,4,495,6
3/7/14,1961899,100-499,REAL ESTATE,NJ,D,7,760,7
3/7/14,2171212,20-99,FINANCE,CA,A,7,988,7
3/7/14,4859705,0-19,REAL ESTATE,CO,D,8,776,4
3/7/14,7315440,0-19,IT,TX,D,2,800,7
3/7/14,5501794,500+,IT,MA,A,27,890,8
3/7/14,1155066,0-19,IT,MA,D,3,776,5
3/7/14,7280482,0-19,IT,CA,B,3,480,7
3/7/14,4222694,100-499,HEALTH CARE,GA,A,9,910,7
3/7/14,9740612,500+,IT,NY,A,13,880,8
3/7/14,4003054,100-499,REAL ESTATE,FL,D,6,728,
3/7/14,2176179,20-99,HEALTH CARE,CO,A,7,940,8
3/7/14,1677615,0-19,RETAIL,NJ,A,3,970,6
3/7/14,9608737,100-499,IT,TX,B,14,470,7
3/7/14,7192554,0-19,RETAIL,NJ,A,4,1000,5
3/7/14,4308949,0-19,FINANCE,IL,A,3,996,4
3/10/14,9868840,20-99,IT,TX,C,8,552,7
3/10/14,7274549,0-19,RETAIL,NY,D,1,768,8
3/10/14,6826099,0-19,HEALTH CARE,MA,D,3,776,6
3/10/14,3894359,100-499,RETAIL,NY,B,6,455,5
3/10/14,9964438,100-499,HEALTH CARE,IL,D,6,736,7
3/10/14,8004012,100-499,FINANCE,CA,D,6,787.2,7
3/10/14,4325213,100-499,FINANCE,TX,B,14,491,10
3/10/14,3632180,20-99,FINANCE,CO,D,6,795.2,9
3/10/14,2875358,0-19,IT,NY,B,3,480,3
3/10/14,4417271,0-19,REAL ESTATE,NC,A,3,980,8
3/10/14,7245612,20-99,HEALTH CARE,MD,A,5,960,4
3/10/14,3040713,100-499,REAL ESTATE,NJ,D,14,744,8
3/10/14,5432255,0-19,RETAIL,TX,A,2,990,7
3/10/14,9182706,0-19,HEALTH CARE,NY,A,2,1000,7
3/10/14,8302487,20-99,REAL ESTATE,NY,D,8,776,7
3/10/14,2557140,20-99,IT,NJ,A,4,960,8
3/11/14,2627412,100-499,RETAIL,MI,A,11,900,8
3/11/14,2818105,0-19,FINANCE,CA,A,1,996,9
3/11/14,3527764,20-99,RETAIL,PA,A,7,970,6
3/11/14,2816743,0-19,FINANCE,MN,D,3,798.4,9
3/11/14,6236031,100-499,REAL ESTATE,NY,D,8,760,5
3/11/14,4092331,20-99,REAL ESTATE,NY,D,5,760,7
3/11/14,7139214,500+,FINANCE,CA,A,24,972,9
3/11/14,7205841,0-19,FINANCE,CA,A,1,996,7
3/11/14,5454961,0-19,IT,MA,A,3,980,4
3/12/14,6053367,0-19,IT,IN,D,4,776,8
3/12/14,6540598,20-99,FINANCE,MN,D,5,790.4,9
3/12/14,7015970,0-19,FINANCE,FL,A,4,992,8
3/12/14,2901212,0-19,RETAIL,MA,D,4,776,3
3/12/14,1504679,100-499,RETAIL,CA,D,5,736,5
3/12/14,3896095,0-19,IT,FL,D,3,784,7
3/12/14,9581945,0-19,IT,IN,A,1,980,6
3/12/14,1368338,20-99,IT,IL,A,5,960,8
3/12/14,2473701,0-19,FINANCE,CA,D,3,798.4,5
3/12/14,9091781,0-19,IT,CA,D,4,776,6
3/12/14,4151893,0-19,FINANCE,CA,A,1,996,5
3/12/14,7864357,100-499,FINANCE,TX,A,6,986,
3/12/14,9111406,100-499,IT,NY,C,8,576,6
3/12/14,1839607,100-499,FINANCE,CA,A,9,986,9
3/12/14,3428246,20-99,FINANCE,MA,D,7,793.6,7
3/13/14,1244301,0-19,IT,MI,A,2,970,
3/13/14,5668752,0-19,IT,MA,A,1,990,4
3/13/14,2333568,0-19,FINANCE,NC,D,1,798.4,9
3/13/14,3219745,0-19,IT,MA,A,3,1000,6
3/13/14,6985208,0-19,REAL ESTATE,CA,A,4,1000,3
3/13/14,1905351,0-19,FINANCE,MD,D,2,796.8,9
3/13/14,1005729,0-19,HEALTH CARE,GA,A,4,960,3
3/13/14,9442138,0-19,RETAIL,IL,A,4,1000,5
3/13/14,9662326,0-19,FINANCE,IL,A,3,1000,3
3/13/14,5858115,0-19,REAL ESTATE,VA,A,1,990,8
3/13/14,8175857,20-99,FINANCE,MA,A,6,988,7
3/13/14,4319444,20-99,IT,GA,D,9,760,6
3/13/14,3780447,0-19,RETAIL,MD,D,1,800,2
3/13/14,8656756,100-499,FINANCE,VA,A,9,992,6
3/13/14,9625999,0-19,FINANCE,PA,D,1,800,7
3/14/14,8733856,100-499,IT,CA,A,14,910,7
3/14/14,7777799,0-19,HEALTH CARE,MI,A,3,970,8
3/14/14,6888844,500+,REAL ESTATE,CA,B,29,450,8
3/14/14,5933192,20-99,FINANCE,MN,A,3,992,10
3/14/14,7351992,0-19,IT,NC,A,4,980,4
3/14/14,5032255,0-19,IT,CA,B,3,485,6
3/14/14,6927996,20-99,FINANCE,NY,A,3,1000,10
3/14/14,5493750,20-99,IT,NC,A,9,910,4
3/14/14,2461956,100-499,REAL ESTATE,NY,B,8,455,
3/14/14,4980342,100-499,IT,TX,D,14,728,8
3/14/14,9685106,0-19,FINANCE,NJ,D,2,793.6,9
3/14/14,7828229,0-19,HEALTH CARE,NJ,B,4,490,7
3/14/14,1145904,500+,REAL ESTATE,TX,A,17,950,7
3/17/14,9851666,500+,IT,FL,A,10,920,7
3/17/14,3980187,100-499,FINANCE,TX,D,8,795.2,10
3/17/14,8634922,100-499,FINANCE,CO,A,8,982,7
3/17/14,5124622,500+,IT,NY,B,24,360,8
3/17/14,4564859,0-19,IT,IN,D,1,792,6
3/17/14,6020557,20-99,IT,CA,A,5,910,7
3/17/14,4063237,20-99,HEALTH CARE,CA,A,4,970,7
3/17/14,7902045,20-99,IT,NY,A,7,960,8
3/17/14,1949228,0-19,IT,VA,D,3,776,
3/17/14,4428438,0-19,RETAIL,TX,D,1,776,4
3/17/14,8222148,20-99,RETAIL,MD,A,3,1000,8
3/17/14,3230038,0-19,FINANCE,NY,A,4,994,3
3/17/14,6057842,20-99,HEALTH CARE,FL,D,7,752,8
3/17/14,6255459,100-499,HEALTH CARE,MD,C,7,552,7
3/17/14,8141398,0-19,IT,NY,D,4,776,2
3/17/14,2733270,500+,FINANCE,TX,A,19,988,8
3/18/14,2801934,0-19,FINANCE,PA,A,3,994,10
3/18/14,8339631,100-499,RETAIL,NY,B,11,475,6
3/18/14,3297548,0-19,HEALTH CARE,CA,A,4,970,5
3/18/14,8499943,0-19,IT,GA,A,3,980,3
3/18/14,7081458,20-99,IT,MD,A,8,940,8
3/18/14,9280624,100-499,IT,NJ,A,12,860,8
3/18/14,1820044,0-19,IT,FL,A,4,990,
3/18/14,6320152,20-99,HEALTH CARE,FL,A,6,910,7
3/18/14,9839394,0-19,REAL ESTATE,NJ,D,4,800,5
3/18/14,4045073,0-19,REAL ESTATE,TX,A,1,990,2
3/18/14,1898910,500+,IT,PA,C,12,546,8
3/18/14,6049874,20-99,REAL ESTATE,PA,B,7,460,9
3/19/14,7681040,0-19,HEALTH CARE,TX,D,4,784,6
3/19/14,2949458,0-19,FINANCE,IL,A,2,992,8
3/19/14,6655447,20-99,RETAIL,NY,D,9,776,5
3/19/14,3442885,500+,IT,GA,A,12,890,8
3/19/14,5453619,0-19,IT,PA,A,2,980,1
3/19/14,4719834,500+,HEALTH CARE,FL,A,11,890,8
3/19/14,1306846,0-19,IT,NJ,D,4,784,
3/19/14,8073049,0-19,IT,TX,B,1,480,5
3/19/14,8683186,0-19,FINANCE,TX,B,4,496,4
3/19/14,1820044,0-19,IT,FL,A,3,980,3
3/19/14,8520917,0-19,REAL ESTATE,NY,A,3,960,4
3/19/14,1444416,20-99,IT,NY,D,5,736,9
3/19/14,9676636,500+,FINANCE,IN,A,16,982,10
3/19/14,3838835,0-19,FINANCE,TX,D,4,796.8,3
3/19/14,8221790,20-99,IT,CA,D,10,728,5
3/20/14,6157033,0-19,IT,NY,D,4,784,7
3/20/14,8346136,20-99,FINANCE,IL,A,9,982,9
3/20/14,3110131,100-499,RETAIL,NY,A,5,930,8
3/20/14,1037352,0-19,RETAIL,GA,A,1,980,4
3/20/14,2204924,0-19,REAL ESTATE,PA,C,4,582,5
3/20/14,9529311,20-99,IT,IN,A,7,940,5
3/20/14,1482773,0-19,HEALTH CARE,CA,A,2,980,6
3/20/14,2267633,0-19,IT,CA,D,4,776,6
3/20/14,8620780,0-19,IT,NY,D,2,800,8
3/20/14,9270757,20-99,IT,NY,A,9,930,6
3/20/14,7168393,500+,IT,MA,A,13,910,8
3/20/14,5827458,0-19,IT,CA,A,2,960,2
3/20/14,7232496,20-99,IT,TX,D,3,800,7
3/21/14,7221931,0-19,IT,MA,D,2,768,2
3/21/14,4772244,100-499,IT,NJ,C,7,552,5
3/21/14,7205841,0-19,FINANCE,CA,A,4,992,7
3/21/14,1118840,500+,REAL ESTATE,NY,A,26,730,7
3/21/14,9882405,0-19,FINANCE,MI,D,1,795.2,6
3/21/14,5162490,500+,IT,CA,A,26,880,8
3/21/14,5032255,0-19,IT,CA,B,3,500,5
3/21/14,5256943,0-19,FINANCE,CA,A,4,994,8
3/21/14,6114664,100-499,RETAIL,GA,D,26,704,7
3/21/14,8404137,20-99,HEALTH CARE,CA,A,6,910,5
3/21/14,5571602,0-19,IT,VA,D,1,768,6
3/21/14,5771346,20-99,IT,GA,B,4,480,7
3/21/14,5920150,500+,HEALTH CARE,MN,D,25,632,9
3/21/14,2183296,0-19,IT,NC,A,1,970,7
3/21/14,1978451,0-19,IT,IL,B,3,490,7
3/21/14,9312134,0-19,IT,NY,D,4,776,4
3/21/14,9818689,0-19,IT,NC,B,1,485,3
3/24/14,4522196,20-99,IT,GA,D,7,728,9
3/24/14,3327034,0-19,FINANCE,CA,A,1,994,7
3/24/14,3709274,20-99,FINANCE,MD,A,8,990,10
3/24/14,1349637,0-19,IT,CA,B,3,500,7
3/24/14,2586489,0-19,IT,MD,A,3,980,3
3/24/14,4027411,0-19,HEALTH CARE,IN,A,1,960,3
3/24/14,1450485,0-19,HEALTH CARE,MD,B,2,480,2
3/24/14,1817757,0-19,REAL ESTATE,TX,B,1,490,7
3/25/14,9608478,0-19,IT,GA,A,4,990,7
3/25/14,6037972,0-19,FINANCE,CO,C,4,595.2,6
3/25/14,6163660,500+,HEALTH CARE,CA,B,17,435,7
3/25/14,6107182,0-19,FINANCE,CO,A,4,1000,9
3/25/14,1895279,20-99,FINANCE,NY,A,8,986,8
3/25/14,2782257,0-19,RETAIL,CA,A,3,1000,8
3/25/14,2211744,100-499,HEALTH CARE,CA,D,14,728,6
3/25/14,5759662,0-19,HEALTH CARE,NY,A,1,990,2
3/25/14,8254209,0-19,IT,MN,A,2,960,6
3/25/14,7895413,500+,IT,NJ,A,17,890,8
3/25/14,8385963,500+,FINANCE,MA,A,27,962,9
3/25/14,6696256,0-19,FINANCE,IL,A,4,996,10
3/25/14,6692345,0-19,HEALTH CARE,CA,D,4,768,8
3/25/14,2641224,0-19,IT,NC,D,8,784,5
3/25/14,5127734,0-19,FINANCE,NY,D,3,793.6,6
3/26/14,6117379,0-19,FINANCE,TX,A,1,994,8
3/26/14,5924941,0-19,FINANCE,NJ,D,2,793.6,4
3/26/14,3030700,0-19,IT,NY,B,2,495,8
3/26/14,8542463,0-19,IT,MI,A,1,970,5
3/26/14,7313787,0-19,FINANCE,GA,A,3,1000,6
3/26/14,7664906,0-19,RETAIL,NY,A,4,970,8
3/26/14,3446310,500+,HEALTH CARE,TX,D,13,760,7
3/26/14,3333826,0-19,IT,MI,D,3,768,6
3/26/14,1212412,0-19,IT,FL,A,2,980,5
3/26/14,7162956,0-19,RETAIL,CA,A,2,960,7
3/26/14,9020202,20-99,RETAIL,NY,B,4,500,6
3/27/14,8102287,0-19,IT,TX,D,2,792,3
3/27/14,6475495,500+,RETAIL,MI,A,16,900,6
3/27/14,8526458,0-19,RETAIL,MD,D,2,792,6
3/27/14,7136988,0-19,FINANCE,CA,B,3,499,8
3/27/14,9999104,0-19,IT,IL,A,2,960,6
3/27/14,9326774,0-19,RETAIL,GA,A,3,980,2
3/27/14,8369358,0-19,FINANCE,MA,A,4,1000,8
3/27/14,6225810,500+,IT,NC,A,26,840,8
3/27/14,5643079,0-19,IT,IL,A,4,960,3
3/27/14,5735360,20-99,IT,NY,A,6,920,5
3/27/14,5469946,0-19,RETAIL,IN,A,3,990,6
3/27/14,3878477,0-19,REAL ESTATE,NY,A,4,990,3
3/28/14,3694429,20-99,REAL ESTATE,MA,A,7,950,6
3/28/14,2243443,100-499,IT,VA,B,6,455,8
3/28/14,5632694,100-499,IT,MI,A,11,890,8
3/28/14,5967140,20-99,RETAIL,NY,D,3,792,5
3/28/14,7976159,0-19,REAL ESTATE,GA,A,4,990,8
3/28/14,8037516,20-99,IT,CA,D,9,728,5
3/28/14,2291673,0-19,REAL ESTATE,CO,A,3,990,7
3/28/14,4529344,0-19,FINANCE,TX,A,1,996,6
3/28/14,9063135,0-19,FINANCE,CA,A,2,992,7
3/28/14,3712632,500+,HEALTH CARE,NY,D,19,736,
3/28/14,7096257,20-99,IT,FL,D,9,760,7
3/28/14,1497922,100-499,IT,TX,B,8,485,6
3/28/14,8846341,100-499,RETAIL,MD,A,5,940,5
3/28/14,8138976,20-99,RETAIL,CA,D,5,728,4
3/28/14,3532922,500+,REAL ESTATE,GA,A,12,910,7
3/28/14,1546839,0-19,IT,IN,B,2,495,2
3/28/14,1193433,0-19,IT,CA,B,4,500,7
3/28/14,4736621,20-99,IT,NY,C,3,576,5
3/31/14,7868238,20-99,REAL ESTATE,VA,B,6,465,4
3/31/14,1919864,100-499,FINANCE,NJ,D,13,777.6,9
3/31/14,2725866,20-99,REAL ESTATE,CA,B,4,495,7
3/31/14,1158723,0-19,HEALTH CARE,PA,A,4,970,3
3/31/14,4307861,500+,HEALTH CARE,TX,D,10,720,7
3/31/14,2375999,0-19,IT,CA,D,1,776,3
3/31/14,9806472,100-499,IT,PA,A,8,950,6
3/31/14,7796617,0-19,IT,IL,D,3,768,3
3/31/14,3752619,100-499,RETAIL,NJ,A,13,870,6
3/31/14,7691249,0-19,RETAIL,GA,A,1,960,3
3/31/14,4428540,0-19,FINANCE,MN,A,3,992,8
3/31/14,9055484,20-99,FINANCE,NC,D,3,793.6,6
3/31/14,3694429,20-99,REAL ESTATE,MA,D,6,752,8
3/31/14,6540334,0-19,REAL ESTATE,NY,A,3,960,3
3/31/14,9847969,100-499,IT,GA,A,14,890,8
3/31/14,9149065,0-19,FINANCE,CA,A,3,1000,9
4/1/14,6425485,0-19,FINANCE,CO,A,2,1000,6
4/1/14,3236339,0-19,FINANCE,GA,D,2,795.2,7
4/1/14,8628320,0-19,IT,NJ,B,3,495,
4/1/14,6127598,20-99,IT,GA,A,3,980,6
4/1/14,5890602,0-19,FINANCE,TX,A,2,994,10
4/1/14,8265054,20-99,IT,TX,D,4,800,7
4/1/14,8925745,500+,REAL ESTATE,MD,D,19,720,9
4/1/14,2693728,20-99,FINANCE,MD,A,7,988,5
4/1/14,4553464,100-499,HEALTH CARE,VA,D,18,776,6
4/1/14,9015979,20-99,REAL ESTATE,NY,A,4,990,4
4/1/14,1513911,20-99,REAL ESTATE,MD,A,6,930,7
4/1/14,4111946,0-19,RETAIL,IN,B,4,485,9
4/1/14,2441855,20-99,IT,PA,D,9,728,6
4/1/14,7221931,0-19,IT,MA,B,2,485,
4/1/14,9581125,100-499,FINANCE,FL,D,7,795.2,9
4/1/14,9018978,0-19,FINANCE,CA,A,4,1000,4
4/2/14,4797083,20-99,FINANCE,VA,A,8,992,6
4/2/14,2644729,0-19,REAL ESTATE,IN,B,4,485,4
4/2/14,9683380,100-499,FINANCE,IL,C,8,595.2,
4/2/14,3160190,100-499,IT,NY,A,10,950,5
4/2/14,3693332,0-19,HEALTH CARE,CO,B,4,485,4
4/2/14,5715961,0-19,FINANCE,CA,D,3,796.8,9
4/2/14,1435561,20-99,IT,NY,D,9,736,
4/2/14,2323105,0-19,HEALTH CARE,MA,D,1,792,6
4/2/14,4067443,500+,IT,CA,A,15,870,6
4/2/14,4014046,0-19,RETAIL,NY,D,6,776,5
4/2/14,9192425,0-19,IT,CA,A,1,980,
4/3/14,1814103,500+,IT,MI,A,23,900,8
4/3/14,5110423,0-19,IT,NC,A,4,980,4
4/3/14,4454011,500+,FINANCE,CA,B,13,490,9
4/3/14,7736700,0-19,FINANCE,CA,A,4,992,8
4/3/14,5233664,500+,REAL ESTATE,NY,B,11,465,8
4/3/14,6775577,0-19,IT,CA,A,4,990,3
4/3/14,7519822,100-499,IT,VA,D,14,736,5
4/3/14,2352854,0-19,REAL ESTATE,TX,B,3,485,7
4/3/14,3248199,100-499,IT,IL,A,9,940,5
4/3/14,6335174,0-19,RETAIL,MI,D,8,768,5
4/3/14,8732959,500+,IT,NC,A,16,880,8
4/3/14,2017560,500+,IT,NJ,B,27,405,8
4/3/14,8252195,0-19,FINANCE,MN,D,3,795.2,9
4/3/14,2744413,100-499,RETAIL,CO,A,13,950,7
4/4/14,9351174,0-19,HEALTH CARE,NY,A,2,1000,6
4/4/14,9669423,100-499,FINANCE,MN,D,13,784,9
4/4/14,4456867,0-19,FINANCE,GA,B,2,498,5
4/4/14,4543648,0-19,RETAIL,NC,B,3,485,8
4/4/14,3247980,500+,IT,CO,A,13,900,7
4/4/14,9963257,100-499,FINANCE,TX,A,10,990,9
4/4/14,7465824,20-99,RETAIL,CO,D,4,800,8
4/7/14,5088869,0-19,RETAIL,TX,D,4,792,7
4/7/14,1077901,20-99,RETAIL,NY,B,4,500,6
4/7/14,3312983,500+,FINANCE,GA,A,16,988,8
4/7/14,7278644,20-99,FINANCE,IN,A,8,982,10
4/7/14,1380597,0-19,FINANCE,IN,D,4,800,9
4/7/14,9055829,100-499,IT,CA,A,11,940,5
4/7/14,2621119,20-99,IT,IN,D,4,768,7
4/7/14,4980342,100-499,IT,TX,B,10,475,8
4/7/14,3349090,500+,FINANCE,MA,D,20,756.8,8
4/7/14,9306664,0-19,IT,NY,C,2,588,4
4/7/14,5322541,20-99,IT,IL,A,6,950,7
4/7/14,9508052,0-19,FINANCE,GA,C,6,598.8,6
4/7/14,8821873,0-19,RETAIL,NY,A,4,1000,2
4/7/14,4004440,20-99,IT,NY,C,8,558,6
4/7/14,4108710,0-19,REAL ESTATE,TX,A,2,980,4
4/8/14,8874029,500+,FINANCE,NY,A,25,980,8
4/8/14,7105167,0-19,IT,PA,A,1,980,
4/8/14,5928797,0-19,HEALTH CARE,CA,B,3,485,8
4/8/14,8056740,100-499,IT,NJ,D,18,744,9
4/8/14,8774141,20-99,IT,CO,A,3,990,6
4/8/14,5084326,0-19,IT,CA,A,2,960,3
4/8/14,9987272,0-19,IT,MI,A,3,960,7
4/8/14,1928731,500+,FINANCE,GA,A,18,990,9
4/8/14,5380685,0-19,REAL ESTATE,IL,A,1,970,2
4/8/14,3901639,500+,REAL ESTATE,IL,D,44,584,8
4/8/14,3257977,20-99,RETAIL,NY,A,6,910,7
4/8/14,2717638,20-99,IT,GA,B,4,500,6
4/8/14,2419633,0-19,IT,PA,A,4,980,5
4/8/14,9852856,100-499,FINANCE,PA,A,8,992,10
4/8/14,1787823,20-99,HEALTH CARE,CA,D,5,752,8
4/8/14,3311068,100-499,HEALTH CARE,CA,A,7,950,6
4/8/14,8528107,20-99,FINANCE,FL,D,5,792,6
4/9/14,2281028,0-19,IT,MA,D,4,792,
4/9/14,7567217,20-99,REAL ESTATE,NY,C,9,564,8
4/9/14,3659491,0-19,FINANCE,NY,A,3,992,6
4/9/14,5973723,0-19,FINANCE,NC,A,4,992,8
